Axiom,label
SubClassOf(<http://dbpedia.org/ontology/Port> <http://dbpedia.org/ontology/UnitOfWork>),0
SubClassOf(<http://dbpedia.org/ontology/Artwork> <http://dbpedia.org/ontology/Territory>),0
SubClassOf(<http://dbpedia.org/ontology/TableTennisPlayer> <http://dbpedia.org/ontology/SpeedSkater>),0
SubClassOf(<http://dbpedia.org/ontology/Gnetophytes> <http://dbpedia.org/ontology/Camera>),0
SubClassOf(<http://dbpedia.org/ontology/Letter> <http://dbpedia.org/ontology/HollywoodCartoon>),0
SubClassOf(<http://dbpedia.org/ontology/SpaceShuttle> <http://dbpedia.org/ontology/Arachnid>),0
SubClassOf(<http://dbpedia.org/ontology/Non-ProfitOrganisation> <http://dbpedia.org/ontology/OrganisationMember>),0
SubClassOf(<http://dbpedia.org/ontology/Professor> <http://dbpedia.org/ontology/PublicTransitSystem>),0
SubClassOf(<http://dbpedia.org/ontology/ArtistDiscography> <http://dbpedia.org/ontology/Poem>),0
SubClassOf(<http://dbpedia.org/ontology/Diocese> <http://dbpedia.org/ontology/Pyramid>),0
SubClassOf(<http://dbpedia.org/ontology/Constellation> <http://dbpedia.org/ontology/Place>),0
SubClassOf(<http://dbpedia.org/ontology/GolfCourse> <http://dbpedia.org/ontology/Beer>),0
SubClassOf(<http://dbpedia.org/ontology/SoccerManager> <http://dbpedia.org/ontology/MythologicalFigure>),0
SubClassOf(<http://dbpedia.org/ontology/Instrument> <http://dbpedia.org/ontology/Polyhedron>),0
SubClassOf(<http://dbpedia.org/ontology/MusicalWork> <http://dbpedia.org/ontology/PeriodicalLiterature>),0
SubClassOf(<http://dbpedia.org/ontology/Mayor> <http://dbpedia.org/ontology/File>),0
SubClassOf(<http://dbpedia.org/ontology/CricketLeague> <http://dbpedia.org/ontology/TennisPlayer>),0
SubClassOf(<http://dbpedia.org/ontology/Image> <http://dbpedia.org/ontology/HollywoodCartoon>),0
SubClassOf(<http://dbpedia.org/ontology/Enzyme> <http://dbpedia.org/ontology/Beach>),0
SubClassOf(<http://dbpedia.org/ontology/Manga> <http://dbpedia.org/ontology/Software>),0
SubClassOf(<http://dbpedia.org/ontology/ProtectedArea> <http://dbpedia.org/ontology/Contest>),0
SubClassOf(<http://dbpedia.org/ontology/Comic> <http://dbpedia.org/ontology/HollywoodCartoon>),0
SubClassOf(<http://dbpedia.org/ontology/Painter> <http://dbpedia.org/ontology/Bank>),0
SubClassOf(<http://dbpedia.org/ontology/WaterRide> <http://dbpedia.org/ontology/SportsEvent>),0
SubClassOf(<http://dbpedia.org/ontology/Caterer> <http://dbpedia.org/ontology/School>),0
SubClassOf(<http://dbpedia.org/ontology/Guitar> <http://dbpedia.org/ontology/Restaurant>),0
SubClassOf(<http://dbpedia.org/ontology/FashionDesigner> <http://dbpedia.org/ontology/Cleric>),0
SubClassOf(<http://dbpedia.org/ontology/CanadianFootballTeam> <http://dbpedia.org/ontology/ScreenWriter>),0
SubClassOf(<http://dbpedia.org/ontology/Motorcycle> <http://dbpedia.org/ontology/InformationAppliance>),0
SubClassOf(<http://dbpedia.org/ontology/Guitar> <http://dbpedia.org/ontology/Locomotive>),0
SubClassOf(<http://dbpedia.org/ontology/Document> <http://dbpedia.org/ontology/TelevisionEpisode>),0
SubClassOf(<http://dbpedia.org/ontology/PeriodicalLiterature> <http://dbpedia.org/ontology/HistoricBuilding>),0
SubClassOf(<http://dbpedia.org/ontology/Noble> <http://dbpedia.org/ontology/FormulaOneTeam>),0
SubClassOf(<http://dbpedia.org/ontology/Drama> <http://dbpedia.org/ontology/ArtistDiscography>),0
SubClassOf(<http://dbpedia.org/ontology/Hotel> <http://dbpedia.org/ontology/Manhua>),0
SubClassOf(<http://dbpedia.org/ontology/ArtistDiscography> <http://dbpedia.org/ontology/Software>),0
SubClassOf(<http://dbpedia.org/ontology/ClericalAdministrativeRegion> <http://dbpedia.org/ontology/Venue>),0
SubClassOf(<http://dbpedia.org/ontology/Sound> <http://dbpedia.org/ontology/Archive>),0
SubClassOf(<http://dbpedia.org/ontology/Mine> <http://dbpedia.org/ontology/Prefecture>),0
SubClassOf(<http://dbpedia.org/ontology/FictionalCharacter> <http://dbpedia.org/ontology/GaelicGamesPlayer>),0
SubClassOf(<http://dbpedia.org/ontology/Artwork> <http://dbpedia.org/ontology/Musical>),0
SubClassOf(<http://dbpedia.org/ontology/Sales> <http://dbpedia.org/ontology/GreenAlga>),0
SubClassOf(<http://dbpedia.org/ontology/Celebrity> <http://dbpedia.org/ontology/Sculptor>),0
SubClassOf(<http://dbpedia.org/ontology/ReligiousBuilding> <http://dbpedia.org/ontology/Automobile>),0
SubClassOf(<http://dbpedia.org/ontology/RailwayStation> <http://dbpedia.org/ontology/Valley>),0
SubClassOf(<http://dbpedia.org/ontology/UnitOfWork> <http://dbpedia.org/ontology/Profession>),0
SubClassOf(<http://dbpedia.org/ontology/Volcano> <http://dbpedia.org/ontology/Amphibian>),0
SubClassOf(<http://dbpedia.org/ontology/SnookerWorldRanking> <http://dbpedia.org/ontology/Demographics>),0
SubClassOf(<http://dbpedia.org/ontology/Document> <http://dbpedia.org/ontology/Quote>),0
SubClassOf(<http://dbpedia.org/ontology/Drama> <http://dbpedia.org/ontology/Newspaper>),0
SubClassOf(<http://dbpedia.org/ontology/AcademicJournal> <http://dbpedia.org/ontology/Poem>),0
SubClassOf(<http://dbpedia.org/ontology/Airline> <http://dbpedia.org/ontology/RadioHost>),0
SubClassOf(<http://dbpedia.org/ontology/Treadmill> <http://dbpedia.org/ontology/Constellation>),0
SubClassOf(<http://dbpedia.org/ontology/WrittenWork> <http://dbpedia.org/ontology/Sculpture>),0
SubClassOf(<http://dbpedia.org/ontology/EurovisionSongContestEntry> <http://dbpedia.org/ontology/AmusementParkAttraction>),0
SubClassOf(<http://dbpedia.org/ontology/Fern> <http://dbpedia.org/ontology/Venue>),0
SubClassOf(<http://dbpedia.org/ontology/VideoGame> <http://dbpedia.org/ontology/Newspaper>),0
SubClassOf(<http://dbpedia.org/ontology/RaceTrack> <http://dbpedia.org/ontology/Ocean>),0
SubClassOf(<http://dbpedia.org/ontology/YearInSpaceflight> <http://dbpedia.org/ontology/SpaceStation>),0
SubClassOf(<http://dbpedia.org/ontology/Instrument> <http://dbpedia.org/ontology/MilitaryVehicle>),0
SubClassOf(<http://dbpedia.org/ontology/Artery> <http://dbpedia.org/ontology/Parish>),0
SubClassOf(<http://dbpedia.org/ontology/Engine> <http://dbpedia.org/ontology/Novel>),0
SubClassOf(<http://dbpedia.org/ontology/ArtistDiscography> <http://dbpedia.org/ontology/GolfTournament>),0
SubClassOf(<http://dbpedia.org/ontology/Spacecraft> <http://dbpedia.org/ontology/HistoricBuilding>),0
SubClassOf(<http://dbpedia.org/ontology/Archive> <http://dbpedia.org/ontology/MountainPass>),0
SubClassOf(<http://dbpedia.org/ontology/Mineral> <http://dbpedia.org/ontology/GrandPrix>),0
SubClassOf(<http://dbpedia.org/ontology/Deanery> <http://dbpedia.org/ontology/Community>),0
SubClassOf(<http://dbpedia.org/ontology/Mayor> <http://dbpedia.org/ontology/SolarEclipse>),0
SubClassOf(<http://dbpedia.org/ontology/PeriodicalLiterature> <http://dbpedia.org/ontology/Comic>),0
SubClassOf(<http://dbpedia.org/ontology/Organ> <http://dbpedia.org/ontology/Film>),0
SubClassOf(<http://dbpedia.org/ontology/Tournament> <http://dbpedia.org/ontology/Weapon>),0
SubClassOf(<http://dbpedia.org/ontology/HockeyTeam> <http://dbpedia.org/ontology/AmateurBoxer>),0
SubClassOf(<http://dbpedia.org/ontology/SongWriter> <http://dbpedia.org/ontology/Monarch>),0
SubClassOf(<http://dbpedia.org/ontology/RadioStation> <http://dbpedia.org/ontology/OrganisationMember>),0
SubClassOf(<http://dbpedia.org/ontology/Holiday> <http://dbpedia.org/ontology/Image>),0
SubClassOf(<http://dbpedia.org/ontology/Skyscraper> <http://dbpedia.org/ontology/Mill>),0
SubClassOf(<http://dbpedia.org/ontology/Skyscraper> <http://dbpedia.org/ontology/Play>),0
SubClassOf(<http://dbpedia.org/ontology/Novel> <http://dbpedia.org/ontology/ClassicalMusicComposition>),0
SubClassOf(<http://dbpedia.org/ontology/BodyOfWater> <http://dbpedia.org/ontology/Rocket>),0
SubClassOf(<http://dbpedia.org/ontology/Sales> <http://dbpedia.org/ontology/Mine>),0
SubClassOf(<http://dbpedia.org/ontology/Spacecraft> <http://dbpedia.org/ontology/Flag>),0
SubClassOf(<http://dbpedia.org/ontology/TennisLeague> <http://dbpedia.org/ontology/HorseTrainer>),0
SubClassOf(<http://dbpedia.org/ontology/Manga> <http://dbpedia.org/ontology/ClassicalMusicComposition>),0
SubClassOf(<http://dbpedia.org/ontology/AcademicJournal> <http://dbpedia.org/ontology/MusicalWork>),0
SubClassOf(<http://dbpedia.org/ontology/ClassicalMusicComposition> <http://dbpedia.org/ontology/Musical>),0
SubClassOf(<http://dbpedia.org/ontology/CanadianFootballTeam> <http://dbpedia.org/ontology/AnimangaCharacter>),0
SubClassOf(<http://dbpedia.org/ontology/PeriodicalLiterature> <http://dbpedia.org/ontology/Manga>),0
SubClassOf(<http://dbpedia.org/ontology/Cyclist> <http://dbpedia.org/ontology/PoliticalParty>),0
SubClassOf(<http://dbpedia.org/ontology/FootballLeagueSeason> <http://dbpedia.org/ontology/AnatomicalStructure>),0
SubClassOf(<http://dbpedia.org/ontology/Sculptor> <http://dbpedia.org/ontology/AustralianFootballLeague>),0
SubClassOf(<http://dbpedia.org/ontology/BaseballSeason> <http://dbpedia.org/ontology/Sport>),0
SubClassOf(<http://dbpedia.org/ontology/Image> <http://dbpedia.org/ontology/Opera>),0
SubClassOf(<http://dbpedia.org/ontology/Lipid> <http://dbpedia.org/ontology/Moss>),0
SubClassOf(<http://dbpedia.org/ontology/Song> <http://dbpedia.org/ontology/ArtistDiscography>),0
SubClassOf(<http://dbpedia.org/ontology/Biathlete> <http://dbpedia.org/ontology/BeautyQueen>),0
SubClassOf(<http://dbpedia.org/ontology/Drama> <http://dbpedia.org/ontology/VideoGame>),0
SubClassOf(<http://dbpedia.org/ontology/Treadmill> <http://dbpedia.org/ontology/River>),0
SubClassOf(<http://dbpedia.org/ontology/ChemicalSubstance> <http://dbpedia.org/ontology/SportsTeamSeason>),0
SubClassOf(<http://dbpedia.org/ontology/FloweringPlant> <http://dbpedia.org/ontology/RailwayStation>),0
SubClassOf(<http://dbpedia.org/ontology/Swarm> <http://dbpedia.org/ontology/Medicine>),0
SubClassOf(<http://dbpedia.org/ontology/Rower> <http://dbpedia.org/ontology/BadmintonPlayer>),0
SubClassOf(<http://dbpedia.org/ontology/Game> <http://dbpedia.org/ontology/Racecourse>),0
SubClassOf(<http://dbpedia.org/ontology/Guitar> <http://dbpedia.org/ontology/Aircraft>),0
SubClassOf(<http://dbpedia.org/ontology/Play> <http://dbpedia.org/ontology/Manga>),0
SubClassOf(<http://dbpedia.org/ontology/Fungus> <http://dbpedia.org/ontology/YearInSpaceflight>),0
SubClassOf(<http://dbpedia.org/ontology/BadmintonPlayer> <http://dbpedia.org/ontology/Saint>),0
SubClassOf(<http://dbpedia.org/ontology/Medicine> <http://dbpedia.org/ontology/RailwayTunnel>),0
SubClassOf(<http://dbpedia.org/ontology/Criminal> <http://dbpedia.org/ontology/Photographer>),0
SubClassOf(<http://dbpedia.org/ontology/NascarDriver> <http://dbpedia.org/ontology/Medician>),0
SubClassOf(<http://dbpedia.org/ontology/Medicine> <http://dbpedia.org/ontology/Surname>),0
SubClassOf(<http://dbpedia.org/ontology/Food> <http://dbpedia.org/ontology/SpaceShuttle>),0
SubClassOf(<http://dbpedia.org/ontology/GreenAlga> <http://dbpedia.org/ontology/Dam>),0
SubClassOf(<http://dbpedia.org/ontology/PublicTransitSystem> <http://dbpedia.org/ontology/ComicsCharacter>),0
SubClassOf(<http://dbpedia.org/ontology/Tunnel> <http://dbpedia.org/ontology/Vodka>),0
SubClassOf(<http://dbpedia.org/ontology/Crustacean> <http://dbpedia.org/ontology/HistoricBuilding>),0
SubClassOf(<http://dbpedia.org/ontology/Cartoon> <http://dbpedia.org/ontology/Painting>),0
SubClassOf(<http://dbpedia.org/ontology/PlayWright> <http://dbpedia.org/ontology/Curler>),0
SubClassOf(<http://dbpedia.org/ontology/Bridge> <http://dbpedia.org/ontology/Mosque>),0
